User,GameNr,Category,Level,MoveNr,RT,UserMoves,OpponentMoves,Result
245:R_eINRkRhqhKHRjzz,28,11,109,7,5.752,8,8,opponent win
245:R_eINRkRhqhKHRjzz,28,11,109,8,2.18,8,8,opponent win
245:R_eINRkRhqhKHRjzz,29,10,89,1,2.419,3,4,opponent win
245:R_eINRkRhqhKHRjzz,29,10,89,2,1.421,3,4,opponent win
245:R_eINRkRhqhKHRjzz,29,10,89,3,1.635,3,4,opponent win
245:R_eINRkRhqhKHRjzz,30,9,81,1,1.836,4,3,win
245:R_eINRkRhqhKHRjzz,30,9,81,2,1.103,4,3,win
245:R_eINRkRhqhKHRjzz,30,9,81,3,1.31,4,3,win
245:R_eINRkRhqhKHRjzz,30,9,81,4,1.452,4,3,win
245:R_eINRkRhqhKHRjzz,31,9,79,1,1.745,4,4,win
245:R_eINRkRhqhKHRjzz,31,9,79,2,1.167,4,4,win
245:R_eINRkRhqhKHRjzz,31,9,79,3,2.88,4,4,win
245:R_eINRkRhqhKHRjzz,31,9,79,4,1.668,4,4,win
245:R_eINRkRhqhKHRjzz,32,10,93,1,1.89,4,3,win
245:R_eINRkRhqhKHRjzz,32,10,93,2,2.216,4,3,win
245:R_eINRkRhqhKHRjzz,32,10,93,3,3.624,4,3,win
245:R_eINRkRhqhKHRjzz,32,10,93,4,1.495,4,3,win
245:R_eINRkRhqhKHRjzz,33,11,104,1,3.526,6,7,opponent win
245:R_eINRkRhqhKHRjzz,33,11,104,2,3.152,6,7,opponent win
245:R_eINRkRhqhKHRjzz,33,11,104,3,2.621,6,7,opponent win
245:R_eINRkRhqhKHRjzz,33,11,104,4,6.668,6,7,opponent win
245:R_eINRkRhqhKHRjzz,33,11,104,5,3.872,6,7,opponent win
245:R_eINRkRhqhKHRjzz,33,11,104,6,1.791,6,7,opponent win
245:R_eINRkRhqhKHRjzz,34,10,92,1,3.925,4,3,win
245:R_eINRkRhqhKHRjzz,34,10,92,2,1.473,4,3,win
245:R_eINRkRhqhKHRjzz,34,10,92,3,1.787,4,3,win
245:R_eINRkRhqhKHRjzz,34,10,92,4,2.865,4,3,win
877:R_3OdnHFXpuFf8un0,0,2,19,1,2.919,4,3,win
877:R_3OdnHFXpuFf8un0,0,2,19,2,3.058,4,3,win
877:R_3OdnHFXpuFf8un0,0,2,19,3,1.492,4,3,win
877:R_3OdnHFXpuFf8un0,0,2,19,4,2.253,4,3,win
877:R_3OdnHFXpuFf8un0,1,3,20,1,0.59,4,4,win
877:R_3OdnHFXpuFf8un0,1,3,20,2,1.105,4,4,win
877:R_3OdnHFXpuFf8un0,1,3,20,3,1.659,4,4,win
877:R_3OdnHFXpuFf8un0,1,3,20,4,1.604,4,4,win
877:R_3OdnHFXpuFf8un0,2,4,36,1,2.849,4,3,win
877:R_3OdnHFXpuFf8un0,2,4,36,2,2.109,4,3,win
877:R_3OdnHFXpuFf8un0,2,4,36,3,2.495,4,3,win
877:R_3OdnHFXpuFf8un0,2,4,36,4,1.531,4,3,win
877:R_3OdnHFXpuFf8un0,3,5,47,1,1.825,4,4,win
877:R_3OdnHFXpuFf8un0,3,5,47,2,1.388,4,4,win
877:R_3OdnHFXpuFf8un0,3,5,47,3,1.435,4,4,win
877:R_3OdnHFXpuFf8un0,3,5,47,4,1.675,4,4,win
877:R_3OdnHFXpuFf8un0,4,6,58,1,4.27,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,2,2.266,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,3,2.303,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,4,2.08,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,5,3.508,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,6,2.439,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,7,6.394,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,8,10.492,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,9,2.283,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,10,4.051,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,11,6.803,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,12,6.681,13,12,win
877:R_3OdnHFXpuFf8un0,4,6,58,13,2.153,13,12,win
877:R_3OdnHFXpuFf8un0,5,7,65,1,2.518,5,5,win
877:R_3OdnHFXpuFf8un0,5,7,65,2,1.693,5,5,win
877:R_3OdnHFXpuFf8un0,5,7,65,3,2.568,5,5,win
877:R_3OdnHFXpuFf8un0,5,7,65,4,2.059,5,5,win
877:R_3OdnHFXpuFf8un0,5,7,65,5,4.599,5,5,win
877:R_3OdnHFXpuFf8un0,6,8,72,1,3.377,4,3,win
877:R_3OdnHFXpuFf8un0,6,8,72,2,1.435,4,3,win
877:R_3OdnHFXpuFf8un0,6,8,72,3,1.597,4,3,win
877:R_3OdnHFXpuFf8un0,6,8,72,4,1.778,4,3,win
877:R_3OdnHFXpuFf8un0,7,9,87,1,2.091,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,2,1.661,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,3,4.337,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,4,2.959,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,5,3.666,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,6,6.054,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,7,6.18,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,8,3.358,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,9,2.527,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,10,6.098,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,11,4.289,12,13,opponent win
877:R_3OdnHFXpuFf8un0,7,9,87,12,3.156,12,13,opponent win
877:R_3OdnHFXpuFf8un0,8,8,72,1,3.049,5,4,win
877:R_3OdnHFXpuFf8un0,8,8,72,2,1.981,5,4,win
877:R_3OdnHFXpuFf8un0,8,8,72,3,1.86,5,4,win
877:R_3OdnHFXpuFf8un0,8,8,72,4,2.178,5,4,win
877:R_3OdnHFXpuFf8un0,8,8,72,5,1.405,5,4,win
877:R_3OdnHFXpuFf8un0,9,8,77,1,3.21,6,6,win
877:R_3OdnHFXpuFf8un0,9,8,77,2,3.047,6,6,win
877:R_3OdnHFXpuFf8un0,9,8,77,3,1.354,6,6,win
877:R_3OdnHFXpuFf8un0,9,8,77,4,4.811,6,6,win
877:R_3OdnHFXpuFf8un0,9,8,77,5,5.944,6,6,win
877:R_3OdnHFXpuFf8un0,9,8,77,6,1.518,6,6,win
877:R_3OdnHFXpuFf8un0,10,9,80,1,3.948,4,3,win
877:R_3OdnHFXpuFf8un0,10,9,80,2,1.495,4,3,win
877:R_3OdnHFXpuFf8un0,10,9,80,3,3.403,4,3,win
877:R_3OdnHFXpuFf8un0,10,9,80,4,2.009,4,3,win
877:R_3OdnHFXpuFf8un0,11,10,98,1,1.862,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,2,1.685,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,3,5.509,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,4,2.455,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,5,2.723,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,6,2.735,7,7,win
877:R_3OdnHFXpuFf8un0,11,10,98,7,2.85,7,7,win
877:R_3OdnHFXpuFf8un0,12,11,104,1,2.589,4,3,win
877:R_3OdnHFXpuFf8un0,12,11,104,2,1.338,4,3,win
877:R_3OdnHFXpuFf8un0,12,11,104,3,1.517,4,3,win
877:R_3OdnHFXpuFf8un0,12,11,104,4,1.618,4,3,win
877:R_3OdnHFXpuFf8un0,13,12,114,1,2.834,6,6,win
877:R_3OdnHFXpuFf8un0,13,12,114,2,1.535,6,6,win
877:R_3OdnHFXpuFf8un0,13,12,114,3,2.58,6,6,win
877:R_3OdnHFXpuFf8un0,13,12,114,4,2.537,6,6,win
877:R_3OdnHFXpuFf8un0,13,12,114,5,3.936,6,6,win
877:R_3OdnHFXpuFf8un0,13,12,114,6,1.666,6,6,win
877:R_3OdnHFXpuFf8un0,14,13,126,1,2.998,6,6,opponent win
877:R_3OdnHFXpuFf8un0,14,13,126,2,1.415,6,6,opponent win
877:R_3OdnHFXpuFf8un0,14,13,126,3,1.556,6,6,opponent win
877:R_3OdnHFXpuFf8un0,14,13,126,4,2.277,6,6,opponent win
877:R_3OdnHFXpuFf8un0,14,13,126,5,4.903,6,6,opponent win
877:R_3OdnHFXpuFf8un0,14,13,126,6,6.154,6,6,opponent win
877:R_3OdnHFXpuFf8un0,15,12,110,1,3.531,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,2,2.483,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,3,4.279,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,4,3.261,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,5,6.028,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,6,2.944,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,7,1.926,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,8,3.026,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,9,5.138,10,10,win
877:R_3OdnHFXpuFf8un0,15,12,110,10,1.371,10,10,win
877:R_3OdnHFXpuFf8un0,16,12,110,1,3.74,4,3,win
877:R_3OdnHFXpuFf8un0,16,12,110,2,1.303,4,3,win
877:R_3OdnHFXpuFf8un0,16,12,110,3,2.109,4,3,win
877:R_3OdnHFXpuFf8un0,16,12,110,4,1.529,4,3,win
877:R_3OdnHFXpuFf8un0,17,13,120,1,2.788,4,4,win
877:R_3OdnHFXpuFf8un0,17,13,120,2,1.902,4,4,win
877:R_3OdnHFXpuFf8un0,17,13,120,3,1.593,4,4,win
877:R_3OdnHFXpuFf8un0,17,13,120,4,1.315,4,4,win
877:R_3OdnHFXpuFf8un0,18,14,132,1,5.46,4,3,win
877:R_3OdnHFXpuFf8un0,18,14,132,2,1.316,4,3,win
877:R_3OdnHFXpuFf8un0,18,14,132,3,6.859,4,3,win
877:R_3OdnHFXpuFf8un0,18,14,132,4,1.795,4,3,win
877:R_3OdnHFXpuFf8un0,19,15,147,1,2.562,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,2,3.331,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,3,3.276,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,4,3.053,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,5,2.065,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,6,6.019,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,7,5.02,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,8,4.708,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,9,2.553,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,10,2.934,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,11,3.998,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,12,2.208,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,13,11.729,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,14,5.697,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,15,7.165,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,16,3.375,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,17,3.848,18,18,draw
877:R_3OdnHFXpuFf8un0,19,15,147,18,2.516,18,18,draw
877:R_3OdnHFXpuFf8un0,20,15,141,1,61.076,4,3,win
877:R_3OdnHFXpuFf8un0,20,15,141,2,1.381,4,3,win
877:R_3OdnHFXpuFf8un0,20,15,141,3,1.335,4,3,win
877:R_3OdnHFXpuFf8un0,20,15,141,4,1.304,4,3,win
877:R_3OdnHFXpuFf8un0,21,15,143,1,1.956,4,5,opponent win
877:R_3OdnHFXpuFf8un0,21,15,143,2,3.477,4,5,opponent win
877:R_3OdnHFXpuFf8un0,21,15,143,3,1.81,4,5,opponent win
877:R_3OdnHFXpuFf8un0,21,15,143,4,2.237,4,5,opponent win
877:R_3OdnHFXpuFf8un0,22,14,129,1,2.403,5,4,win
877:R_3OdnHFXpuFf8un0,22,14,129,2,9.186,5,4,win
877:R_3OdnHFXpuFf8un0,22,14,129,3,2.689,5,4,win
877:R_3OdnHFXpuFf8un0,22,14,129,4,1.42,5,4,win
877:R_3OdnHFXpuFf8un0,22,14,129,5,1.683,5,4,win
877:R_3OdnHFXpuFf8un0,23,14,137,1,2.667,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,2,2.269,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,3,2.456,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,4,2.228,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,5,5.127,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,6,2.06,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,7,5.443,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,8,4.942,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,9,2.49,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,10,4.382,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,11,2.442,12,13,opponent win
877:R_3OdnHFXpuFf8un0,23,14,137,12,2.777,12,13,opponent win
877:R_3OdnHFXpuFf8un0,24,13,122,1,1.616,6,5,win
877:R_3OdnHFXpuFf8un0,24,13,122,2,1.162,6,5,win
877:R_3OdnHFXpuFf8un0,24,13,122,3,1.574,6,5,win
877:R_3OdnHFXpuFf8un0,24,13,122,4,1.855,6,5,win
877:R_3OdnHFXpuFf8un0,24,13,122,5,1.263,6,5,win
877:R_3OdnHFXpuFf8un0,24,13,122,6,1.535,6,5,win
877:R_3OdnHFXpuFf8un0,25,13,122,1,4.451,6,7,opponent win
877:R_3OdnHFXpuFf8un0,25,13,122,2,1.323,6,7,opponent win
877:R_3OdnHFXpuFf8un0,25,13,122,3,2.298,6,7,opponent win
877:R_3OdnHFXpuFf8un0,25,13,122,4,2.519,6,7,opponent win
877:R_3OdnHFXpuFf8un0,25,13,122,5,3.824,6,7,opponent win
877:R_3OdnHFXpuFf8un0,25,13,122,6,2.672,6,7,opponent win
877:R_3OdnHFXpuFf8un0,26,12,113,1,2.411,4,3,win
877:R_3OdnHFXpuFf8un0,26,12,113,2,0.964,4,3,win
877:R_3OdnHFXpuFf8un0,26,12,113,3,0.952,4,3,win
877:R_3OdnHFXpuFf8un0,26,12,113,4,1.237,4,3,win
877:R_3OdnHFXpuFf8un0,27,12,112,1,2.172,3,4,opponent win
877:R_3OdnHFXpuFf8un0,27,12,112,2,1.201,3,4,opponent win
877:R_3OdnHFXpuFf8un0,27,12,112,3,8.378,3,4,opponent win
877:R_3OdnHFXpuFf8un0,28,11,104,1,14.215,5,5,opponent win
877:R_3OdnHFXpuFf8un0,28,11,104,2,1.455,5,5,opponent win
877:R_3OdnHFXpuFf8un0,28,11,104,3,0.794,5,5,opponent win
877:R_3OdnHFXpuFf8un0,28,11,104,4,4.805,5,5,opponent win
877:R_3OdnHFXpuFf8un0,28,11,104,5,2.783,5,5,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,1,0.498,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,2,0.836,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,3,6.11,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,4,7.52,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,5,2.283,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,6,2.294,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,7,2.749,8,9,opponent win
877:R_3OdnHFXpuFf8un0,29,10,98,8,3.888,8,9,opponent win
877:R_3OdnHFXpuFf8un0,30,9,82,1,7.443,6,5,win
877:R_3OdnHFXpuFf8un0,30,9,82,2,0.626,6,5,win
877:R_3OdnHFXpuFf8un0,30,9,82,3,1.423,6,5,win
877:R_3OdnHFXpuFf8un0,30,9,82,4,1.681,6,5,win
877:R_3OdnHFXpuFf8un0,30,9,82,5,2.019,6,5,win
877:R_3OdnHFXpuFf8un0,30,9,82,6,1.42,6,5,win
877:R_3OdnHFXpuFf8un0,31,9,86,1,7.75,4,4,win
877:R_3OdnHFXpuFf8un0,31,9,86,2,1.543,4,4,win
877:R_3OdnHFXpuFf8un0,31,9,86,3,1.256,4,4,win
877:R_3OdnHFXpuFf8un0,31,9,86,4,1.246,4,4,win
877:R_3OdnHFXpuFf8un0,32,10,96,1,3.002,5,4,win
877:R_3OdnHFXpuFf8un0,32,10,96,2,1.523,5,4,win
877:R_3OdnHFXpuFf8un0,32,10,96,3,1.48,5,4,win
877:R_3OdnHFXpuFf8un0,32,10,96,4,1.711,5,4,win
877:R_3OdnHFXpuFf8un0,32,10,96,5,2.502,5,4,win
877:R_3OdnHFXpuFf8un0,33,11,104,1,0.895,6,6,win
877:R_3OdnHFXpuFf8un0,33,11,104,2,1.516,6,6,win
877:R_3OdnHFXpuFf8un0,33,11,104,3,5.436,6,6,win
877:R_3OdnHFXpuFf8un0,33,11,104,4,7.195,6,6,win
877:R_3OdnHFXpuFf8un0,33,11,104,5,2.427,6,6,win
877:R_3OdnHFXpuFf8un0,33,11,104,6,1.64,6,6,win
877:R_3OdnHFXpuFf8un0,34,12,113,1,2.595,4,3,win
877:R_3OdnHFXpuFf8un0,34,12,113,2,1.313,4,3,win
877:R_3OdnHFXpuFf8un0,34,12,113,3,1.427,4,3,win
877:R_3OdnHFXpuFf8un0,34,12,113,4,1.221,4,3,win
844:R_2D6PtBpvztH0yVh,0,2,19,1,1.614,5,4,win
844:R_2D6PtBpvztH0yVh,0,2,19,2,3.826,5,4,win
844:R_2D6PtBpvztH0yVh,0,2,19,3,2.074,5,4,win
844:R_2D6PtBpvztH0yVh,0,2,19,4,1.533,5,4,win
844:R_2D6PtBpvztH0yVh,0,2,19,5,0.815,5,4,win
844:R_2D6PtBpvztH0yVh,1,3,24,1,1.734,5,5,win
844:R_2D6PtBpvztH0yVh,1,3,24,2,1.104,5,5,win
844:R_2D6PtBpvztH0yVh,1,3,24,3,3.115,5,5,win
844:R_2D6PtBpvztH0yVh,1,3,24,4,2.09,5,5,win
844:R_2D6PtBpvztH0yVh,1,3,24,5,1.44,5,5,win
844:R_2D6PtBpvztH0yVh,2,4,37,1,1.501,5,4,win
844:R_2D6PtBpvztH0yVh,2,4,37,2,3.974,5,4,win
844:R_2D6PtBpvztH0yVh,2,4,37,3,0.542,5,4,win
844:R_2D6PtBpvztH0yVh,2,4,37,4,1.891,5,4,win
844:R_2D6PtBpvztH0yVh,2,4,37,5,1.002,5,4,win
844:R_2D6PtBpvztH0yVh,3,5,46,1,0.606,4,4,win
844:R_2D6PtBpvztH0yVh,3,5,46,2,0.529,4,4,win
844:R_2D6PtBpvztH0yVh,3,5,46,3,1.535,4,4,win
844:R_2D6PtBpvztH0yVh,3,5,46,4,0.664,4,4,win
844:R_2D6PtBpvztH0yVh,4,6,56,1,1.325,5,4,win
844:R_2D6PtBpvztH0yVh,4,6,56,2,1.744,5,4,win
844:R_2D6PtBpvztH0yVh,4,6,56,3,1.511,5,4,win
844:R_2D6PtBpvztH0yVh,4,6,56,4,1.669,5,4,win
844:R_2D6PtBpvztH0yVh,4,6,56,5,0.496,5,4,win
844:R_2D6PtBpvztH0yVh,5,7,64,1,0.761,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,2,2.017,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,3,3.585,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,4,0.898,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,5,0.453,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,6,2.307,7,7,win
844:R_2D6PtBpvztH0yVh,5,7,64,7,0.824,7,7,win
844:R_2D6PtBpvztH0yVh,6,8,75,1,3.357,5,4,win
844:R_2D6PtBpvztH0yVh,6,8,75,2,3.507,5,4,win
844:R_2D6PtBpvztH0yVh,6,8,75,3,1.05,5,4,win
844:R_2D6PtBpvztH0yVh,6,8,75,4,1.567,5,4,win
844:R_2D6PtBpvztH0yVh,6,8,75,5,0.912,5,4,win
844:R_2D6PtBpvztH0yVh,7,9,88,1,0.328,6,7,opponent win
844:R_2D6PtBpvztH0yVh,7,9,88,2,0.943,6,7,opponent win
844:R_2D6PtBpvztH0yVh,7,9,88,3,1.247,6,7,opponent win
844:R_2D6PtBpvztH0yVh,7,9,88,4,1.448,6,7,opponent win
844:R_2D6PtBpvztH0yVh,7,9,88,5,0.918,6,7,opponent win
844:R_2D6PtBpvztH0yVh,7,9,88,6,3.44,6,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,1,2.597,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,2,1.578,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,3,0.836,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,4,3.242,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,5,3.767,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,6,1.242,7,7,opponent win
844:R_2D6PtBpvztH0yVh,8,8,78,7,1.629,7,7,opponent win
844:R_2D6PtBpvztH0yVh,9,7,69,1,0.526,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,2,1.171,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,3,2.757,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,4,3.593,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,5,1.529,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,6,2.326,7,7,win
844:R_2D6PtBpvztH0yVh,9,7,69,7,0.974,7,7,win
844:R_2D6PtBpvztH0yVh,10,7,64,1,0.837,6,6,opponent win
844:R_2D6PtBpvztH0yVh,10,7,64,2,0.993,6,6,opponent win
844:R_2D6PtBpvztH0yVh,10,7,64,3,1.225,6,6,opponent win
844:R_2D6PtBpvztH0yVh,10,7,64,4,1.231,6,6,opponent win
844:R_2D6PtBpvztH0yVh,10,7,64,5,3.201,6,6,opponent win
844:R_2D6PtBpvztH0yVh,10,7,64,6,1.239,6,6,opponent win
844:R_2D6PtBpvztH0yVh,11,6,58,1,0.956,6,6,win
844:R_2D6PtBpvztH0yVh,11,6,58,2,3.673,6,6,win
844:R_2D6PtBpvztH0yVh,11,6,58,3,2.89,6,6,win
844:R_2D6PtBpvztH0yVh,11,6,58,4,1.087,6,6,win
844:R_2D6PtBpvztH0yVh,11,6,58,5,0.558,6,6,win
844:R_2D6PtBpvztH0yVh,11,6,58,6,1.331,6,6,win
844:R_2D6PtBpvztH0yVh,12,6,50,1,2.596,5,5,opponent win
844:R_2D6PtBpvztH0yVh,12,6,50,2,1.19,5,5,opponent win
844:R_2D6PtBpvztH0yVh,12,6,50,3,0.66,5,5,opponent win
844:R_2D6PtBpvztH0yVh,12,6,50,4,0.402,5,5,opponent win
844:R_2D6PtBpvztH0yVh,12,6,50,5,0.729,5,5,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,1,1.493,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,2,1.37,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,3,2.249,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,4,1.597,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,5,1.704,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,6,2.358,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,7,1.488,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,8,1.248,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,9,1.057,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,10,4.078,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,11,1.432,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,12,0.856,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,13,2.38,14,15,opponent win
844:R_2D6PtBpvztH0yVh,13,5,40,14,1.335,14,15,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,1,0.805,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,2,0.794,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,3,0.448,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,4,1.021,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,5,1.381,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,6,1.207,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,7,1.398,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,8,0.997,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,9,1.773,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,10,0.963,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,11,5.253,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,12,0.987,13,13,opponent win
844:R_2D6PtBpvztH0yVh,14,4,30,13,4.111,13,13,opponent win
844:R_2D6PtBpvztH0yVh,15,3,29,1,0.849,4,4,win
844:R_2D6PtBpvztH0yVh,15,3,29,2,1.045,4,4,win
844:R_2D6PtBpvztH0yVh,15,3,29,3,1.386,4,4,win
844:R_2D6PtBpvztH0yVh,15,3,29,4,0.12,4,4,win
844:R_2D6PtBpvztH0yVh,16,3,28,1,2.115,4,3,win
844:R_2D6PtBpvztH0yVh,16,3,28,2,0.479,4,3,win
844:R_2D6PtBpvztH0yVh,16,3,28,3,0.431,4,3,win
844:R_2D6PtBpvztH0yVh,16,3,28,4,0.859,4,3,win
844:R_2D6PtBpvztH0yVh,17,4,32,1,0.544,4,4,win
844:R_2D6PtBpvztH0yVh,17,4,32,2,0.516,4,4,win
844:R_2D6PtBpvztH0yVh,17,4,32,3,0.459,4,4,win
844:R_2D6PtBpvztH0yVh,17,4,32,4,0.604,4,4,win
844:R_2D6PtBpvztH0yVh,18,5,46,1,0.621,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,2,0.497,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,3,1.091,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,4,1.526,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,5,2.355,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,6,5.609,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,7,1.612,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,8,2.317,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,9,1.622,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,10,1.264,11,10,win
844:R_2D6PtBpvztH0yVh,18,5,46,11,1.548,11,10,win
844:R_2D6PtBpvztH0yVh,19,6,54,1,1.823,4,4,win
844:R_2D6PtBpvztH0yVh,19,6,54,2,4.959,4,4,win
844:R_2D6PtBpvztH0yVh,19,6,54,3,4.426,4,4,win
844:R_2D6PtBpvztH0yVh,19,6,54,4,0.562,4,4,win
844:R_2D6PtBpvztH0yVh,20,7,69,1,0.685,10,10,opponent win
844:R_2D6PtBpvztH0yVh,20,7,69,2,0.489,10,10,opponent win
844:R_2D6PtBpvztH0yVh,20,7,69,3,0.996,10,10,opponent win
