subject,fold,planningDepth,featureDropRate,heuristicQuality,elo,StudyID,DoB,Gender,ExactAge,FlooredAge,TaskDate,ageBin,ageBinNr,ageBinValue
805:R_BDtiNRvCWgS3tlv,4,1.92829,0.34266,0.502129931,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,5,6.77838,0.122,0.491723599,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,1,6.66454,0.74766,0.378917943,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,2,4.12236,0.4906,0.479918473,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,3,1.86675,0.46892,0.572449074,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,4,3.6714,0.61583,0.508255071,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,5,3.81521,0.62322,0.482058948,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,1,3.43418,0.20889,0.62530546,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,2,5.02103,0.31049,0.504693181,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,3,7.49154,0.13425,0.564939993,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,4,8.98358,0.14038,0.586458543,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,5,7.25711,0.21567,0.519090109,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,1,3.18995,0.26459,0.514669272,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,2,2.78725,0.19995,0.554885133,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,3,5.38449,0.24253,0.500059446,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,4,6.07939,0.24303,0.486108087,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,5,6.34292,0.20951,0.483622183,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,1,3.69037,0.51001,0.182737434,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,2,1.24352,0.38949,0.476570856,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,3,2.16684,0.25405,0.400801679,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,4,4.11505,0.42925,0.388404777,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,5,6.24438,0.39455,0.536789514,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,1,0.000145932,0.52241,0.382850644,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,2,6.79745,0.49348,0.244129013,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,3,3.15761,0.3692,0.304620118,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,4,0.000109449,0.55675,0.345719341,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,5,0.124571,0.26472,0.195441234,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,1,0,0.43827,0.5210512,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,2,0.0206859,0.3877,0.405058657,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,3,5.17145,0.4583,0.458539601,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,4,0.0165451,0.056641,0.594383377,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,5,3.72754,0.22168,0.394883753,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,1,0.00414082,0.38771,0.204743105,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,2,0.000693178,0.44311,0.214107743,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,3,5.09064,0.49948,0.174918454,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,4,0.000820868,0.38135,0.310656625,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,5,0.938946,0.28224,0.358947435,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
842:R_3jciZNiYxaSffqd,1,9.60742,0.35748,0.547449954,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,2,10.8477,0.40077,0.568839824,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,3,6.9297,0.23936,0.544571859,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,4,4.63114,0.29701,0.514501349,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,5,2.78725,0.19995,0.554885133,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
844:R_2D6PtBpvztH0yVh,1,14.2307,0,-0.030031368,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,2,3.61583,0.61905,0.557890599,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,3,18.8173,2.36E-05,0.016920308,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,4,18.2408,2.64E-05,0.07830951,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,5,16.1584,0,-0.013993981,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
846:R_z1hBUlYMwkfdbGh,1,6.01773,0.44978,0.51342237,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,2,3.5471,0.52276,0.49814614,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,3,2.78725,0.19995,0.554885133,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,4,6.08904,0.29937,0.501112516,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,5,3.21667,0.49983,0.542500441,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
849:R_1im5d5ENT1vk0Xm,1,2.72939,0.38361,0.616067916,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,2,8.59082,0.41152,0.61700977,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,3,8.55826,0.36987,0.573963321,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,4,2.55688,0.35742,0.52600635,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,5,2.78725,0.19995,0.554885133,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,1,6.41472,3.81E-06,0.385891869,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,2,8.42764,0.020758,0.454171755,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,3,5.06144,0.12878,0.313662627,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,4,7.43081,0.19206,0.476657423,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,5,7.18034,0.16315,0.30190807,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
858:R_3NR4vGxEweQ74vU,1,1.94101,0.39651,0.4985845,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,2,0.000164174,0.49768,0.596073294,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,3,3.65E-05,0.41193,0.606030923,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,4,5.67864,0.23737,0.595394662,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,5,6.61337,0.30813,0.54639519,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,1,6.74124,5.47E-07,-0.078162815,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,2,8.09123,0.16837,0.636649905,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,3,1.55451,2.39E-06,0.087767136,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,4,1.39958,9.67E-06,0.097684379,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,5,1.95547,0.32087,0.653875711,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,1,2.69894,0.33013,0.483186356,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,2,4.93249,0.35747,0.51894249,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,3,2.86171,0.32461,0.502737816,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,4,1.70591,0.20273,0.467969729,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,5,1.86105,0.35937,0.469602696,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,1,2.61312,0.22611,0.571792812,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,2,6.14808,0.33576,0.588801802,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,3,3.02424,0.46798,0.496527358,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,4,0.00384896,0.51945,0.582662167,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,5,1.61592,0.20432,0.528864681,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,1,0.000547246,0.23345,0.65251563,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,2,9.16591,0.19514,0.641842365,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,3,8.93736,0.20425,0.627921781,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,4,8.47023,0.14302,0.639199231,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,5,2.78725,0.19995,0.554885133,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
870:R_2xVJtapsa8AgCqQ,1,4.41432,0.3285,0.145752178,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,2,1.76085,0.2262,0.070979914,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,3,2.60856,0.21759,0.127664926,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,4,4.41554,0.2797,0.090726136,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,5,2.22842,0.27167,0.082343818,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,1,3.61377,0.47223,0.502631984,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,2,0.0980664,0.19995,0.554885133,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,3,2.83351,0.44995,0.485426743,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,4,5.37785,0.32173,0.650966156,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,5,6.67519,0.77479,0.385700056,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
874:R_1odMCxxk6eeEibU,1,2.75299,0.51328,0.496495763,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,2,2.81054,0.64575,0.51886454,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,3,4.25175,0.40434,0.688187727,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,4,3.08978,0.44578,0.571922354,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,5,3.284,0.70145,0.567480205,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
875:R_sRIghBHHMf7ejap,1,0.0566946,0.12799,0.029205368,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,2,1.49015,0,-0.001506109,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,3,0.547081,0.62305,0.124028466,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,4,0.137705,0.16251,0.210585928,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,5,0.0785297,0.030459,0.22060393,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
876:R_2EoXmGjYUQr2dur,1,0.00906603,0.37454,0.417302022,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,2,0.834787,0.31994,0.568768349,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,3,2.64269,0.29292,0.545458258,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,4,0.0741883,0.11634,0.557012967,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,5,0.286209,0.3791,0.494699432,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,1,5.89478,0.40602,0.526438254,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,2,5.98086,0.2149,0.515813374,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,3,4.18586,0.3381,0.54327963,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,4,6.21357,0.23623,0.497516309,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,5,5.03741,0.28745,0.495145055,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,1,5.4844,0.17973,0.604883332,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,2,1.60598,0.35813,0.525929465,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,3,0.000346589,0.50569,0.570635425,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,4,0.0388362,0.18633,0.583738942,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,5,0.0826158,0.16584,0.584374847,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,1,8.82917,0.22017,0.520615084,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,2,6.65472,0.34821,0.579927223,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,3,7.12703,0.53083,0.567270021,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,4,6.50266,0.26788,0.526805934,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,5,7.23336,0.45857,0.537630433,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,1,8.95399,0.27221,0.646551615,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,2,6.45638,0.12102,0.624349085,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,3,7.29473,0.16148,0.562756498,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,4,5.6046,0.20676,0.562141526,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,5,9.29912,0.12267,0.508184747,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
889:R_1lbZpf1sOuV5qV6,1,2.36603,0.27457,0.482881918,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,2,1.47096,0.3875,0.505846118,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,3,1.91264,0.43663,0.496088272,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,4,0.20456,0.24574,0.516321325,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,5,1.41339,0.27565,0.518196673,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
890:R_3k6BHPoEBivOVoU,1,2.78725,0.19995,0.554885133,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,2,2.59597,0.43323,0.59137608,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,3,1.95261,0.32824,0.587187607,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,4,8.15343,0.35979,0.587984377,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,5,2.78725,0.19995,0.554885133,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
891:R_4ZvxGd3B7j8Ow4F,1,2.72251,0.19995,0.485426743,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,2,7.30157,0.271,0.54261734,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,3,4.17021,0.3036,0.593608029,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,4,3.29829,0.3313,0.508910503,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,5,8.28823,0.37658,0.638310425,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,1,7.49498,0.19824,0.601275134,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,2,7.98125,0.39725,0.538662035,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,3,8.58225,0.24929,0.532414991,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,4,6.7375,0.36191,0.562101465,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,5,8.15866,0.16724,0.555275834,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,1,7.89179,0.32097,0.484423843,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,2,7.04066,0.41687,0.454518437,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,3,2.83351,0.44995,0.485426743,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,4,7.78964,0.34176,0.508657822,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,5,7.0627,0.32854,0.401218067,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
A101:R_Q0Jd5lCBrQu5Dm9,1,2.5064,0.5293,0.498860935,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,2,7.46073,0.50476,0.546229418,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,3,4.02506,0.43202,0.497916108,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,4,2.67906,0.47245,0.548738978,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,5,6.2118,0.40787,0.410026722,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,1,8.90644,0.27296,0.506149012,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,2,7.03884,0.36644,0.480698794,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,3,6.14956,0.32293,0.324468879,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,4,6.60531,0.19933,0.457454985,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,5,7.5075,0.43566,0.465875676,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,1,6.40757,0.25897,0.481574272,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,2,6.41295,0.12832,0.574198961,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,3,6.65077,0.19478,0.577743407,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,4,7.17481,0.20895,0.58239047,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,5,7.29175,0.29488,0.500230889,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,1,2.8878,0.23872,0.50579947,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,2,0.936118,0.29054,0.5442042,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,3,4.83718,0.19735,0.560637263,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,4,3.62258,0.26452,0.632956822,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,5,8.78404,0.18483,0.608669466,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,1,3.771,0.36006,0.651245824,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,2,0.0159613,0.22399,0.561284309,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,3,10.5242,0.19088,0.676634602,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,4,5.8069,0.25489,0.633468455,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,5,2.30897,0.21122,0.620838562,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1083:R_0OFsszTuxG152et,1,7.17866,0.12228,0.501861704,207,A1083,10/16/97,M,23.063,23,11/2/20,"(17, 25]",2,21
A1083:R_0OFsszTuxG152et,2,6.42806,0.19225,0.552323243,207,A1083,10/16/97,M,23.063,23,11/2/20,"(17, 25]",2,21
