subject,fold,planningDepth,featureDropRate,heuristicQuality,elo,StudyID,DoB,Gender,ExactAge,FlooredAge,TaskDate,ageBin,ageBinNr,ageBinValue
805:R_BDtiNRvCWgS3tlv,4,2.84294,0.39455,0.435515445,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,5,2.9747,0.45177,0.424422332,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,1,5.57853,0.70533,0.483952798,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,2,6.33218,0.61713,0.523356127,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,3,6.71974,0.78292,0.525902992,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,4,2.67875,0.44995,0.518773117,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
806:R_2y2vsNf1xM7cyDH,5,6.60427,0.61364,0.541770518,-29,806,9/12/12,M,8.3945,8,2/1/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,1,1.97059,0.28153,0.527012534,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,2,4.3946,0.21443,0.490981492,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,3,5.95005,0.5278,0.529121723,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,4,7.51711,0.37168,0.4986032,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
810:R_2zjbTiTg8Eyyn0l,5,4.46731,0.33055,0.466008749,107,810,1/16/11,M,10.0411,10,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,1,6.46811,0.28363,0.491626357,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,2,6.65699,0.23805,0.461051099,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,3,0.826943,0.17846,0.449794256,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,4,6.8529,0.34739,0.492285988,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
811:R_3qjkmgfPqGwc8Ds,5,6.34081,0.26297,0.482606968,252,811,3/20/12,F,8.8658,8,1/28/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,1,3.67776,0.5548,0.452629616,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,2,6.00066,0.35369,0.528543951,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,3,4.88701,0.34888,0.409828775,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,4,5.81997,0.42676,0.503085041,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
814:R_3g7L4XGVMxJRB0Y,5,0.0562204,0.43215,0.557455014,-128,814,3/21/12,F,8.8877,8,2/6/21,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,1,0.0132433,0.3378,0.44721593,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,2,0.000893834,0.49762,0.271959639,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,3,0.642393,0.39624,0.49243412,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,4,1.5465,0.17411,0.407606637,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
832:R_xlnbFfl5i6Zgz5v,5,1.15819,0.46203,0.451256862,-108,832,10/25/12,M,8.1233,8,12/7/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,1,0.421671,0.40404,0.481161525,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,2,2.13418,0.25977,0.492717416,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,3,2.81476,0.30249,0.506726873,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,4,0.00158701,0.60421,0.477933141,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
833:R_1IsH6cT55Ys9Qu4,5,0,0.61538,0.381973534,-94,833,1/9/10,F,10.9233,10,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,1,2.61775,0.42252,0.459474935,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,2,1.31872,0.3266,0.303566682,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,3,5.22807,0.31842,0.21504266,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,4,4.14245,0.28132,0.237290853,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
834:R_30ppJhWfEZIOoSi,5,3.85549,0.31272,0.376764539,-81,834,10/25/12,F,8.1288,8,12/9/20,"(7, 12]",0,10
842:R_3jciZNiYxaSffqd,1,3.82674,0.47367,0.458599946,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,2,5.0627,0.33475,0.472575817,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,3,7.78526,0.40512,0.472583587,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,4,3.58161,0.34833,0.463735108,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
842:R_3jciZNiYxaSffqd,5,3.90628,0.47803,0.443450101,91,842,8/27/03,F,17.2795,17,12/2/20,"(12, 17]",1,15
844:R_2D6PtBpvztH0yVh,1,2.67875,0.44995,0.518773117,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,2,2.32953,0.29559,0.493705354,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,3,0.962495,0.55397,0.536223939,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,4,13.1898,2.02E-06,0.115730536,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
844:R_2D6PtBpvztH0yVh,5,2.67537,0.49214,0.484224995,-205,844,12/2/10,M,10.0164,10,12/5/20,"(7, 12]",0,10
846:R_z1hBUlYMwkfdbGh,1,3.92957,0.44887,0.516948304,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,2,2.67875,0.44995,0.518773117,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,3,2.26733,0.47186,0.558040158,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,4,1.95452,0.43816,0.522386738,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
846:R_z1hBUlYMwkfdbGh,5,2.67875,0.44995,0.518773117,32,846,2/24/07,F,13.7918,13,12/6/20,"(12, 17]",1,15
849:R_1im5d5ENT1vk0Xm,1,6.31996,0.57275,0.542110944,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,2,6.45877,0.75181,0.525161238,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,3,8.09022,0.52534,0.512710264,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,4,3.91662,0.67725,0.537694346,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
849:R_1im5d5ENT1vk0Xm,5,5.76405,0.5044,0.539159142,92,849,3/26/09,F,11.6986,11,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,1,5.99155,0.03625,0.466506372,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,2,6.74252,0.36613,0.376927474,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,3,5.25197,0.2018,0.422512157,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,4,4.79471,0.028365,0.428553295,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
856:R_3EEYoLyNN9SpuuT,5,6.74903,0.13767,0.412268058,274,856,4/13/10,M,10.6493,10,12/3/20,"(7, 12]",0,10
858:R_3NR4vGxEweQ74vU,1,7.3013,0.4208,0.562760021,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,2,1.65365,0.19563,0.560060179,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,3,0.736264,0.37426,0.536234107,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,4,0.0818862,0.19995,0.518773117,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
858:R_3NR4vGxEweQ74vU,5,0.00138636,0.39802,0.562782298,117,858,4/10/05,F,15.674,15,12/8/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,1,1.81841,0.53638,0.50340974,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,2,6.39285,0.7618,0.489553673,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,3,0.52189,0.24957,0.526605941,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,4,2.3718,0.19995,0.518773117,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
859:R_2TIcY7St40mDSbp,5,2.61696,0.46168,0.531224343,-109,859,9/29/07,F,13.2,13,12/7/20,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,1,3.72074,0.41243,0.511812726,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,2,4.0637,0.23099,0.52485025,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,3,2.91618,0.45244,0.549674578,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,4,5.68457,0.56,0.3697323,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
866:R_1gV06gSb8WYiLyG,5,6.65907,0.60896,0.525633948,68,866,8/8/04,M,16.4877,16,1/29/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,1,0.000656695,0.37273,0.569875584,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,2,8.63249,0.49202,0.55010933,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,3,1.08541,0.32216,0.558688039,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,4,1.0309,0.35129,0.553971148,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
868:R_3fr4BoB7aWIvPgR,5,3.73377,0.41156,0.556133986,40,868,12/24/04,M,16.1014,16,1/26/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,1,6.17599,0.28396,0.558928007,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,2,6.65005,0.26038,0.543606559,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,3,6.09827,0.41342,0.570397913,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,4,6.27267,0.47051,0.567868027,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
869:R_1ISnTo9jrXyYo7m,5,4.24219,0.39551,0.540020441,207,869,2/6/04,F,16.9973,16,1/31/21,"(12, 17]",1,15
870:R_2xVJtapsa8AgCqQ,1,4.38586,0,0.053841028,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,2,1.05916,0.42358,0.101757425,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,3,0.368698,0.17565,0.130600877,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,4,0.831357,0.25159,0.083984306,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
870:R_2xVJtapsa8AgCqQ,5,1.82E-05,0.2819,0.061877948,55,870,6/17/10,F,10.6192,10,1/26/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,1,2.47873,0.51565,0.496955852,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,2,7.27988,0.40361,0.511055064,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,3,2.6222,0.4491,0.502478401,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,4,5.86939,0.39886,0.521630401,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
872:R_3qROiZsEr7Bcg5H,5,5.23094,0.45541,0.514716003,84,872,3/9/12,F,8.9041,8,1/31/21,"(7, 12]",0,10
874:R_1odMCxxk6eeEibU,1,2.82665,0.67508,0.530211063,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,2,1.94798,0.50524,0.555969109,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,3,3.31647,0.34009,0.567107899,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,4,2.88114,0.46481,0.556371085,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
874:R_1odMCxxk6eeEibU,5,3.2948,0.48853,0.493514359,-31,874,3/10/05,M,15.8986,15,1/28/21,"(12, 17]",1,15
875:R_sRIghBHHMf7ejap,1,0.0170923,0.13517,0.048369651,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,2,0.0653411,0.055943,0.161236195,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,3,9.04383,0.0010253,0.018643115,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,4,18.464,0.0016513,-0.062895875,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
875:R_sRIghBHHMf7ejap,5,4.13305,0.46107,0.177501688,-86,875,7/10/11,F,9.5616,9,1/28/21,"(7, 12]",0,10
876:R_2EoXmGjYUQr2dur,1,0.00576432,0.45702,0.510669671,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,2,5.82038,0.37208,0.533557117,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,3,0,0.5958,0.518045764,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,4,0.00023714,0.66538,0.556389037,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
876:R_2EoXmGjYUQr2dur,5,0.00556366,0.27582,0.559977879,90,876,8/13/07,M,13.4712,13,1/28/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,1,5.58621,0.28388,0.563497324,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,2,6.30715,0.34893,0.504714367,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,3,6.22488,0.35436,0.547323566,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,4,5.96193,0.29103,0.533101411,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
877:R_3OdnHFXpuFf8un0,5,4.92326,0.38046,0.553039045,163,877,6/10/04,M,16.6493,16,1/29/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,1,0.213408,0.20929,0.546032252,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,2,1.66375,0.27757,0.548219797,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,3,5.89701,0.32671,0.550649148,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,4,0,0.54842,0.52944123,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
878:R_1oj3N9paNMQNcBO,5,5.76361,0.35275,0.515956614,108,878,9/16/07,F,13.3781,13,1/28/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,1,6.9707,0.38899,0.48679367,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,2,5.73247,0.5857,0.542879958,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,3,6.00235,0.4916,0.476851656,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,4,4.13977,0.37422,0.521247195,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
883:R_b255PQj1bstkMjD,5,7.02412,0.62518,0.465728458,-99,883,4/22/06,M,14.989,14,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,1,6.59841,0.25973,0.502315114,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,2,6.46228,0.28586,0.488490541,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,3,3.48568,0.007224,0.525518723,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,4,6.36419,0.2369,0.490346058,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
884:R_1GV2s0YumCvk7mL,5,2.69843,0.19995,0.518773117,265,884,11/30/05,F,15.3808,15,4/14/21,"(12, 17]",1,15
889:R_1lbZpf1sOuV5qV6,1,0.685717,0.23792,0.575053097,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,2,1.7421,0.30774,0.571605627,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,3,3.2349,0.36497,0.502274822,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,4,0,0.36299,0.558723791,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
889:R_1lbZpf1sOuV5qV6,5,3.47793,0.25406,0.562972337,-9,889,4/6/09,F,12.0329,12,4/15/21,"(7, 12]",0,10
890:R_3k6BHPoEBivOVoU,1,5.89555,0.74309,0.569319878,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,2,2.58128,0.28441,0.512814167,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,3,6.66461,0.29426,0.490604039,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,4,4.49752,0.67068,0.537821926,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
890:R_3k6BHPoEBivOVoU,5,4.22811,0.22437,0.536387487,76,890,8/12/06,F,14.6849,14,4/15/21,"(12, 17]",1,15
891:R_4ZvxGd3B7j8Ow4F,1,8.2529,0.31192,0.538315228,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,2,8.34763,0.40366,0.528957501,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,3,4.35405,0.26022,0.490468136,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,4,8.23532,0.51527,0.515295713,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
891:R_4ZvxGd3B7j8Ow4F,5,2.50265,0.2524,0.516829104,206,891,12/2/08,F,12.3753,12,4/15/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,1,6.87421,0.28448,0.534381192,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,2,6.67713,0.69554,0.493788301,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,3,6.18915,0.56807,0.517290862,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,4,1.99155,0.38193,0.46186226,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
892:R_2s1049Oc450dUTh,5,5.48626,0.38151,0.50779225,144,892,10/14/09,F,11.5068,11,4/14/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,1,7.2249,0.35958,0.446638339,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,2,7.06651,0.32994,0.450702871,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,3,4.58696,0.23212,0.454697898,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,4,7.39177,0.26307,0.456488478,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
893:R_0UL4gyg02Zovjjz,5,2.69843,0.19995,0.518773117,107,893,1/25/12,M,9.2274,9,4/15/21,"(7, 12]",0,10
A101:R_Q0Jd5lCBrQu5Dm9,1,4.95217,0.35297,0.499884167,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,2,9.32134,0.54561,0.525813063,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,3,8.50179,0.46785,0.486217704,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,4,4.03345,0.42836,0.487787756,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A101:R_Q0Jd5lCBrQu5Dm9,5,3.8952,0.31398,0.451455483,121,A101,9/26/99,F,21.1151,21,11/1/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,1,7.84644,0.50021,0.508232735,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,2,6.61498,0.3298,0.463422154,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,3,6.21085,0.35154,0.440068002,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,4,5.34559,0.14993,0.449619079,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A103:R_3lJsCIPqfpqRhkf,5,5.96255,0.16833,0.430382528,126,A103,8/11/00,F,20.2438,20,11/3/20,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,1,6.29931,0.17474,0.466225063,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,2,6.30244,0.23236,0.533731535,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,3,6.25739,0.26508,0.518395433,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,4,7.03305,0.0872,0.506742096,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1046:R_2PyWOmUGyUGZUEJ,5,6.24497,0.15124,0.501124446,356,A1046,11/21/00,F,20.2877,20,3/1/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,1,4.11547,0.14328,0.560150426,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,2,1.27382,0.25198,0.547174723,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,3,1.02895,0.36784,0.545899932,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,4,3.91319,0.19995,0.518773117,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1052:R_787p5urRmH36oyR,5,6.39568,0.23554,0.531259514,222,A1052,7/12/95,M,25.6466,25,2/26/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,1,2.173,0.43595,0.545169639,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,2,2.05668,0.43689,0.543454576,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,3,2.65806,0.45149,0.570222874,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,4,2.82182,0.4536,0.570680858,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1068:R_wRzI7YBAT4B6vrb,5,6.18672,0.58075,0.556162569,66,A1068,1/15/99,M,22.2493,22,4/10/21,"(17, 25]",2,21
A1083:R_0OFsszTuxG152et,1,3.87034,0.27217,0.508716789,207,A1083,10/16/97,M,23.063,23,11/2/20,"(17, 25]",2,21
A1083:R_0OFsszTuxG152et,2,5.77857,0.26342,0.537331821,207,A1083,10/16/97,M,23.063,23,11/2/20,"(17, 25]",2,21
A1083:R_0OFsszTuxG152et,3,6.36005,0.321,0.512541709,207,A1083,10/16/97,M,23.063,23,11/2/20,"(17, 25]",2,21
